,Pred_Ent
600,0.16806766
601,0.16730882
602,0.16353987
603,0.1651286
604,0.16063139
605,0.1632332
606,0.16468342
607,0.16399634
608,0.16578926
609,0.1678763
610,0.16965333
611,0.16878772
612,0.16580063
613,0.16264902
614,0.16212684
615,0.16264853
616,0.16506925
617,0.1699907
618,0.16943878
619,0.17274144
620,0.1709313
621,0.16663083
622,0.16630074
623,0.1679655
624,0.1673088
625,0.16300218
626,0.16611008
627,0.17133448
628,0.16883169
629,0.1670432
630,0.16709007
631,0.16329888
632,0.1619971
633,0.16834472
634,0.16878916
635,0.17204498
636,0.17324291
637,0.18059093
638,0.18558255
639,0.1895262
640,0.18501712
641,0.18451624
642,0.1794197
643,0.17720741
644,0.17545271
645,0.17441405
646,0.17344844
647,0.17366259
648,0.17402737
649,0.17815638
650,0.17739336
651,0.18261954
652,0.15804772
653,0.16292828
654,0.18817797
655,0.17434458
656,0.16951995
657,0.16859545
658,0.17525597
659,0.18288031
660,0.18555492
661,0.17366593
662,0.1841234
663,0.18164146
664,0.17754906
665,0.17849532
666,0.17519514
667,0.19270448
668,0.2102871
669,0.21841168
670,0.22170624
671,0.21121049
672,0.21590081
673,0.21291754
674,0.21352586
675,0.21734674
676,0.21351479
677,0.21215172
678,0.20654891
679,0.20165804
680,0.20557542
681,0.19837992
682,0.20576176
683,0.20998335
684,0.2041617
685,0.20638792
686,0.21009889
687,0.21828614
688,0.22110388
689,0.21168405
690,0.2184886
691,0.21342838
692,0.20904416
693,0.20722583
694,0.21071322
695,0.20888667
696,0.21305722
697,0.2162717
698,0.21242183
699,0.21413404
700,0.21187964
701,0.21239898
702,0.20925371
703,0.21178895
704,0.21591848
705,0.21675734
706,0.21132381
707,0.21208632
708,0.21363558
709,0.21560103
710,0.21275058
711,0.21325213
712,0.2251111
713,0.22722703
714,0.22698258
715,0.22589213
716,0.22801024
717,0.23723516
718,0.22992961
719,0.2305702
720,0.23277254
721,0.23170228
722,0.23185246
723,0.2346853
724,0.23698829
725,0.23560904
726,0.23246348
727,0.24665496
728,0.24479458
729,0.2398785
730,0.24256954
731,0.24136746
732,0.24004129
733,0.23547623
734,0.23675248
735,0.23463126
736,0.2366021
737,0.23415554
738,0.23437083
739,0.22940686
740,0.2365669
741,0.23677406
742,0.236556
743,0.23691325
744,0.2380547
745,0.23512661
746,0.24250937
747,0.23876837
748,0.24283552
749,0.2454201
750,0.24826145
751,0.24672103
752,0.24848641
753,0.2484407
754,0.24617997
755,0.25287497
756,0.24431345
757,0.23130235
758,0.22482625
759,0.21275178
760,0.20829281
761,0.20828708
762,0.21772896
763,0.2135024
764,0.21429212
765,0.21670759
766,0.2124891
767,0.2104364
768,0.1998833
769,0.19626328
770,0.2053752
771,0.21072581
772,0.24696113
773,0.25107265
774,0.25785327
775,0.25073588
776,0.24225813
777,0.21868812
778,0.20042358
779,0.19151147
780,0.18707153
781,0.1806114
782,0.18415537
783,0.19194065
784,0.1993045
785,0.20828296
786,0.21295315
787,0.20838544
788,0.21066368
789,0.2099903
790,0.20726797
791,0.21720333
792,0.22669588
793,0.2337244
794,0.24436806
795,0.24642861
796,0.2618433
797,0.26060987
798,0.25338507
799,0.25135708
800,0.24967699
801,0.24438572
802,0.25292155
803,0.25013053
804,0.25528127
805,0.25726926
806,0.25372654
807,0.24367265
808,0.25353122
809,0.25587174
810,0.26349097
811,0.26080814
812,0.25783655
813,0.24549007
814,0.24691209
815,0.24342534
816,0.2177207
817,0.21474028
818,0.20965448
819,0.21393633
820,0.21966702
821,0.21675017
822,0.21748272
823,0.21313658
824,0.21501037
825,0.22475007
826,0.21588746
827,0.21747163
828,0.21455851
829,0.21202305
830,0.20813465
831,0.21599625
832,0.21041204
833,0.21068573
834,0.21077697
835,0.20967123
836,0.20954756
837,0.21105158
838,0.20316993
839,0.19349812
840,0.19839174
841,0.20528537
842,0.2094973
843,0.20992911
844,0.21226488
845,0.21744193
846,0.2261888
847,0.21796247
848,0.2202241
849,0.22777206
850,0.2307257
851,0.22830689
852,0.23055899
853,0.22269946
854,0.22884989
855,0.22839008
856,0.22715211
857,0.21696667
858,0.2124495
859,0.22019775
860,0.22555304
861,0.2127755
862,0.21298864
863,0.21302901
864,0.21634413
865,0.2168295
866,0.21825144
867,0.21736965
868,0.21251139
869,0.21560799
870,0.21460944
871,0.2110555
872,0.20338787
873,0.20369741
874,0.2174162
875,0.21773416
876,0.21291783
877,0.21895134
878,0.22683844
879,0.22447783
880,0.22850992
881,0.22680387
882,0.22515957
883,0.23055077
884,0.2278411
885,0.22934482
886,0.23032075
887,0.22557302
888,0.22630996
889,0.22361383
890,0.22675638
891,0.22803095
892,0.2288008
893,0.22979425
894,0.22139853
895,0.21664083
896,0.20502101
897,0.21028915
898,0.2141875
899,0.21332349
900,0.21106456
901,0.21191947
902,0.21073899
903,0.21249834
904,0.21085107
905,0.2142838
906,0.21807346
907,0.22171538
908,0.22013469
909,0.22589716
910,0.22989708
911,0.22621074
912,0.2221554
913,0.22236362
914,0.22334889
915,0.22436887
916,0.22668773
917,0.22422029
918,0.22341393
919,0.22683915
920,0.22662753
921,0.22733748
922,0.22338283
923,0.22728278
924,0.22745389
925,0.22665387
926,0.22637884
927,0.22819659
928,0.22386527
929,0.22359133
930,0.22286913
931,0.2248303
932,0.226095
933,0.2309494
934,0.23337121
935,0.23429489
936,0.23237628
937,0.2335979
938,0.22851387
939,0.2309478
940,0.22732729
941,0.2254088
942,0.22500421
943,0.22542018
944,0.22587287
945,0.2206681
946,0.2151421
947,0.20897551
948,0.2074453
949,0.21194191
950,0.21494877
951,0.2133861
952,0.21285093
953,0.21009469
954,0.21270755
955,0.2091841
956,0.20978622
957,0.21189192
958,0.20875885
959,0.20672952
960,0.20433198
961,0.20485707
962,0.20413482
963,0.2082575
964,0.2108447
965,0.2119432
966,0.21235225
967,0.20775466
968,0.2085276
969,0.20960751
970,0.20923164
971,0.21026267
972,0.21414718
973,0.20930822
974,0.20864683
975,0.20722115
976,0.20608851
977,0.2069786
978,0.20262243
979,0.206924
980,0.20441544
981,0.20459723
982,0.20297721
983,0.20157327
984,0.2059209
985,0.21588157
986,0.21615133
987,0.22092211
988,0.21943519
989,0.21947932
990,0.21790245
991,0.21909297
992,0.2225604
993,0.222117
994,0.22403014
995,0.22166836
996,0.22253028
997,0.22459216
998,0.2249434
999,0.22664116
1000,0.22419336
1001,0.22850241
1002,0.22119573
1003,0.217487
1004,0.21625483
1005,0.21502843
1006,0.21751708
1007,0.21879013
1008,0.2245316
1009,0.22880931
1010,0.22809611
1011,0.22902593
1012,0.22849765
1013,0.22969349
1014,0.2273122
1015,0.2291307
1016,0.22845173
1017,0.22944711
1018,0.22677816
1019,0.22790498
1020,0.23022598
1021,0.23011813
1022,0.23299378
1023,0.23178266
1024,0.22981863
1025,0.22589257
1026,0.2253792
1027,0.22723415
1028,0.22925285
1029,0.22868976
1030,0.22943711
1031,0.22960334
1032,0.23603311
1033,0.23443022
1034,0.23224396
1035,0.2326284
1036,0.22844803
1037,0.23251192
1038,0.23228799
1039,0.23576643
1040,0.23623113
1041,0.24944901
1042,0.25253147
1043,0.24948508
1044,0.24932678
1045,0.24872158
1046,0.250659
1047,0.2500309
1048,0.24758276
1049,0.24911821
1050,0.24749428
1051,0.249748
1052,0.2506492
1053,0.25195017
1054,0.2482599
1055,0.2441962
1056,0.24063249
1057,0.24079618
1058,0.24513608
1059,0.25213897
1060,0.25203273
1061,0.24457693
1062,0.24230632
1063,0.24571052
1064,0.2470892
1065,0.24900767
1066,0.25404707
1067,0.254531
1068,0.2562617
1069,0.25483757
1070,0.25264978
1071,0.25218958
1072,0.24840365
1073,0.25098523
1074,0.25169387
1075,0.25353053
1076,0.25114283
1077,0.25347394
1078,0.25387445
1079,0.25748858
1080,0.25931633
1081,0.2582803
1082,0.25735378
1083,0.25681412
1084,0.2583838
1085,0.25864258
1086,0.25929558
1087,0.2616304
1088,0.26265377
1089,0.26249412
1090,0.25903153
1091,0.25659376
1092,0.25965276
1093,0.26168144
1094,0.26496416
1095,0.26162678
1096,0.26003218
1097,0.25760913
1098,0.25289148
1099,0.25306863
1100,0.2525298
1101,0.25174263
1102,0.25688338
1103,0.25546914
1104,0.25971985
1105,0.26029274
1106,0.26111245
1107,0.26467597
1108,0.2594982
1109,0.25820136
1110,0.260692
1111,0.25895414
1112,0.25664395
1113,0.25726396
1114,0.26109198
1115,0.26038417
1116,0.25971144
1117,0.25821888
1118,0.25446188
1119,0.2557258
1120,0.2546721
1121,0.2543195
1122,0.25891078
1123,0.26133952
1124,0.26711175
1125,0.2648377
1126,0.26677617
1127,0.2650638
1128,0.2677263
1129,0.2673132
1130,0.26710054
1131,0.2674122
1132,0.26730707
1133,0.26792634
1134,0.26629984
1135,0.27080432
1136,0.27279696
1137,0.27504778
1138,0.27483302
1139,0.27632573
1140,0.27712882
1141,0.28038356
1142,0.27670893
1143,0.27548832
1144,0.27792048
1145,0.27853537
1146,0.28344545
1147,0.286116
1148,0.28734362
1149,0.2880109
1150,0.28695786
1151,0.28881478
1152,0.28497958
1153,0.28467464
1154,0.28605947
1155,0.29139403
1156,0.28258812
1157,0.28582963
1158,0.27905238
1159,0.2765488
1160,0.27213046
1161,0.27416757
1162,0.34023494
1163,0.33613288
1164,0.32716906
1165,0.31702736
1166,0.32619932
1167,0.30900064
1168,0.30627725
1169,0.3022598
1170,0.29582846
1171,0.29752612
1172,0.30845258
1173,0.31168836
1174,0.3186601
1175,0.3124291
1176,0.3170466
1177,0.33385736
1178,0.31552568
1179,0.31533575
1180,0.30747095
1181,0.30656067
1182,0.30587032
1183,0.31557852
1184,0.31946594
1185,0.31412315
1186,0.30007887
1187,0.2934606
1188,0.29485032
1189,0.29065973
1190,0.2912729
1191,0.29038444
1192,0.28623584
1193,0.29423758
1194,0.2810721
1195,0.27418038
1196,0.25800774
1197,0.25674823
1198,0.26256457
1199,0.26960796
1200,0.2713001
1201,0.27208328
1202,0.27866054
1203,0.27856705
1204,0.28374133
1205,0.29017165
1206,0.2908904
1207,0.28106856
1208,0.27569252
1209,0.27375054
1210,0.27766302
1211,0.2830822
1212,0.2889685
1213,0.28677982
1214,0.29081386
1215,0.2936957
1216,0.2927078
1217,0.28182897
1218,0.2843595
1219,0.28841624
1220,0.2947941
1221,0.29892486
1222,0.29786643
1223,0.29973823
1224,0.29819453
1225,0.2943685
1226,0.3005841
1227,0.3148381
1228,0.3154464
1229,0.31309524
1230,0.31575382
1231,0.32103366
1232,0.31647804
1233,0.31581518
1234,0.3127491
1235,0.30709463
1236,0.30940285
1237,0.31292266
1238,0.31578135
1239,0.31336752
1240,0.3204857
1241,0.31964925
1242,0.32903898
1243,0.32309783
1244,0.31908077
1245,0.32478842
1246,0.32794353
1247,0.3268964
1248,0.32055825
1249,0.32325432
1250,0.32754
1251,0.32340878
1252,0.3294594
1253,0.33340606
1254,0.33538145
1255,0.3365812
1256,0.33453578
1257,0.3343773
1258,0.33521205
1259,0.3324686
1260,0.33694917
1261,0.3320401
1262,0.33665645
1263,0.3362423
1264,0.33967903
1265,0.33956608
1266,0.33729136
1267,0.3372345
1268,0.33771294
1269,0.3364041
1270,0.3374564
1271,0.33276284
1272,0.3341999
1273,0.33156195
1274,0.33495805
1275,0.33739918
1276,0.3445187
1277,0.3424969
1278,0.33930868
1279,0.3365724
1280,0.3381962
1281,0.3338045
1282,0.33497247
1283,0.33575088
1284,0.33732307
1285,0.3342198
1286,0.33774117
1287,0.33919507
1288,0.3436031
1289,0.3459234
1290,0.34987962
1291,0.3520741
1292,0.3529476
1293,0.34714723
1294,0.34523165
1295,0.3480067
1296,0.35013804
1297,0.3528678
1298,0.35035217
1299,0.34819117
1300,0.350124
1301,0.34598306
1302,0.3432457
1303,0.34413755
1304,0.3399712
1305,0.34038442
1306,0.3413123
1307,0.34171233
1308,0.34405246
1309,0.34691092
1310,0.3436938
1311,0.34360754
1312,0.34464878
1313,0.34818542
1314,0.3504548
1315,0.35167497
1316,0.35505047
1317,0.3559683
1318,0.35785776
1319,0.3541036
1320,0.353286
1321,0.35328537
1322,0.35196403
1323,0.3497698
1324,0.35049874
1325,0.35249683
1326,0.35322374
1327,0.35347214
1328,0.35252285
1329,0.3528143
1330,0.35202026
1331,0.34740096
1332,0.34527948
1333,0.34147668
1334,0.34228885
1335,0.34003177
1336,0.33821976
1337,0.3374158
1338,0.34041178
1339,0.334112
1340,0.3368622
1341,0.3285282
1342,0.3313772
1343,0.3338937
1344,0.33230662
1345,0.33328262
1346,0.33277982
1347,0.33604157
1348,0.33738798
1349,0.33699155
1350,0.33601123
1351,0.33198237
1352,0.33193445
1353,0.32846284
1354,0.31912318
1355,0.31886885
1356,0.32135993
1357,0.31546313
1358,0.31834388
1359,0.31678253
1360,0.3143049
1361,0.31457007
1362,0.31369966
1363,0.31315622
1364,0.31142613
1365,0.31093764
1366,0.30916858
1367,0.31337988
1368,0.31524873
1369,0.31775537
1370,0.31897572
1371,0.3145172
1372,0.31206796
1373,0.31210598
1374,0.31384552
1375,0.31117147
1376,0.31370166
1377,0.31405112
1378,0.31214592
1379,0.313347
1380,0.31562787
1381,0.31560344
1382,0.31773484
1383,0.31807795
1384,0.31874818
1385,0.32035694
1386,0.32220173
1387,0.31902006
1388,0.32230633
1389,0.31999755
1390,0.31918496
1391,0.31775436
1392,0.3180962
1393,0.3189599
1394,0.32121047
1395,0.3207353
1396,0.3211852
1397,0.3224598
1398,0.324747
1399,0.32356262
1400,0.32485497
1401,0.32644454
1402,0.3254418
1403,0.32367358
1404,0.3272729
1405,0.32862929
1406,0.33166158
1407,0.33209014
1408,0.33140656
1409,0.3280839
1410,0.32986137
1411,0.3257631
1412,0.3241428
1413,0.31877282
1414,0.31596297
1415,0.3160531
1416,0.3190526
1417,0.32265538
1418,0.3205106
1419,0.32316303
1420,0.3254129
1421,0.32616094
1422,0.3294814
1423,0.32776678
1424,0.32868275
1425,0.3285158
1426,0.3273341
1427,0.32771227
1428,0.32910964
1429,0.32642066
1430,0.323757
1431,0.32513914
1432,0.3245082
1433,0.32713267
1434,0.3268201
1435,0.32520142
1436,0.32485545
1437,0.323678
1438,0.32690632
1439,0.32552192
1440,0.32590556
1441,0.32801813
1442,0.32280776
1443,0.3228948
1444,0.3250235
1445,0.32577077
1446,0.32146513
1447,0.32067823
1448,0.32118186
1449,0.32107058
1450,0.32198882
1451,0.32078362
1452,0.3215595
1453,0.3237687
1454,0.32342404
1455,0.32313687
1456,0.32390308
1457,0.32328656
1458,0.31995606
1459,0.3186148
1460,0.32067716
1461,0.32091302
1462,0.31894308
1463,0.31873938
1464,0.31745407
1465,0.3192647
1466,0.30924675
1467,0.3060196
1468,0.3068957
1469,0.30444312
1470,0.29692462
1471,0.29819673
1472,0.30097583
1473,0.3026853
1474,0.30124697
1475,0.30195436
1476,0.3035736
1477,0.30131075
1478,0.3010028
1479,0.30255485
1480,0.30763978
1481,0.30652177
1482,0.30772272
1483,0.30944514
1484,0.31007382
1485,0.31228778
1486,0.31279737
1487,0.31451395
1488,0.314467
1489,0.31315306
1490,0.30877006
1491,0.3110716
1492,0.31092957
1493,0.3099027
1494,0.3067829
1495,0.3000648
1496,0.30076075
1497,0.2974746
1498,0.29097778
1499,0.29183868
1500,0.2888839
1501,0.29698396
1502,0.2993493
1503,0.3026902
1504,0.29937118
1505,0.29452872
1506,0.29382908
1507,0.29896933
1508,0.29770803
1509,0.2964433
1510,0.29400602
1511,0.2922249
1512,0.29423234
1513,0.2998874
1514,0.29769722
1515,0.2986325
1516,0.2962951
1517,0.2981797
1518,0.29900938
1519,0.3004252
1520,0.29647365
1521,0.2974987
1522,0.2969129
1523,0.29771933
1524,0.3021635
1525,0.3054895
1526,0.3041759
1527,0.30605963
1528,0.3038989
1529,0.30182034
1530,0.3007676
1531,0.3036438
1532,0.3095228
1533,0.31035975
1534,0.312501
1535,0.31479427
1536,0.31788304
1537,0.32661185
1538,0.33048612
1539,0.3321209
1540,0.33384144
1541,0.33448988
1542,0.3332017
1543,0.3286759
1544,0.33366442
1545,0.32967818
1546,0.32682177
1547,0.32377505
1548,0.32072967
1549,0.3249141
1550,0.3278812
1551,0.3078209
1552,0.32787427
1553,0.3251057
1554,0.32570887
1555,0.33114392
1556,0.31568718
1557,0.31160852
1558,0.3266602
1559,0.31492448
1560,0.31518212
1561,0.30778483
1562,0.30608687
1563,0.30948606
1564,0.3183136
1565,0.31420296
1566,0.32204533
1567,0.3320882
1568,0.33949676
1569,0.34271097
1570,0.33433008
1571,0.33545327
1572,0.3431869
1573,0.3531477
1574,0.35194838
1575,0.34956917
1576,0.35120717
1577,0.34610653
1578,0.3480756
1579,0.34670433
1580,0.35245514
1581,0.3533838
1582,0.34963068
1583,0.3581764
1584,0.35653767
1585,0.35858804
1586,0.3567968
1587,0.36638364
1588,0.37069264
1589,0.36556304
1590,0.37337288
1591,0.37044728
1592,0.36773595
1593,0.3680462
1594,0.36451083
1595,0.3626414
1596,0.36653692
1597,0.3736578
1598,0.3819234
1599,0.39102644
1600,0.38907483
1601,0.39510748
1602,0.3912048
1603,0.3867155
1604,0.39277822
1605,0.39190987
1606,0.3949982
1607,0.4013871
1608,0.4063764
1609,0.40689996
1610,0.40128064
1611,0.4036427
1612,0.40589318
1613,0.40450686
1614,0.40412483
1615,0.40807518
1616,0.40277445
1617,0.39692152
1618,0.39967605
1619,0.39399046
1620,0.39185032
1621,0.3884509
1622,0.39627138
1623,0.40072533
1624,0.40515915
1625,0.41084996
1626,0.41732654
1627,0.4100779
1628,0.40875626
1629,0.413828
1630,0.4153346
1631,0.42036206
1632,0.42301142
1633,0.41961622
1634,0.41873994
1635,0.4150382
1636,0.4113876
1637,0.41793224
1638,0.4134959
1639,0.4176767
1640,0.4184472
1641,0.41697943
1642,0.4159346
1643,0.4167956
1644,0.4118939
1645,0.41185948
1646,0.41632715
1647,0.42474788
1648,0.42314562
1649,0.42837614
1650,0.42680308
1651,0.43186706
1652,0.4394139
1653,0.44087136
1654,0.4405849
1655,0.4408275
1656,0.4409218
1657,0.43870184
1658,0.43936154
1659,0.43838286
1660,0.44279686
1661,0.4460018
1662,0.44447914
1663,0.4440211
1664,0.4439561
1665,0.44340605
