,Pred_Ent
5657,0.7033886
5658,0.7032902
5659,0.7033523
5660,0.704301
5661,0.7084349
5662,0.7103065
5663,0.71030986
5664,0.7100235
5665,0.7093382
5666,0.70966524
5667,0.7074735
5668,0.70837754
5669,0.70511705
5670,0.7046
5671,0.70342946
5672,0.7013726
5673,0.7028272
5674,0.703377
5675,0.700837
5676,0.7030139
5677,0.7041678
5678,0.7021233
5679,0.70139813
5680,0.70533013
5681,0.7040243
5682,0.70283586
5683,0.70453715
5684,0.70576096
5685,0.7035675
5686,0.7026895
5687,0.7032839
5688,0.704372
5689,0.7052021
5690,0.70850873
5691,0.70902586
5692,0.71279263
5693,0.7131131
5694,0.7128719
5695,0.71152484
5696,0.71019757
5697,0.7091079
5698,0.710118
5699,0.7118732
5700,0.7136832
5701,0.71200925
5702,0.7136477
5703,0.71518236
5704,0.7169608
5705,0.71792966
5706,0.71536446
5707,0.7168841
5708,0.71530443
5709,0.7167457
5710,0.7185186
5711,0.71635336
5712,0.71719
5713,0.7153219
5714,0.71361303
5715,0.71442705
5716,0.71382356
5717,0.7113109
5718,0.7117516
5719,0.7111095
5720,0.70757544
5721,0.70476085
5722,0.7047626
5723,0.70531225
5724,0.70402694
5725,0.703974
5726,0.70399797
5727,0.7030325
5728,0.702271
5729,0.70201576
5730,0.7027066
5731,0.7009349
5732,0.69767594
5733,0.6987082
5734,0.69799596
5735,0.69910276
5736,0.6987334
5737,0.6979308
5738,0.69741225
5739,0.69583976
5740,0.69696665
5741,0.69612193
5742,0.6958443
5743,0.69529426
5744,0.6947072
5745,0.6957942
5746,0.6976769
5747,0.6964437
5748,0.694906
5749,0.6960756
5750,0.69665664
5751,0.694914
5752,0.6924701
5753,0.69374526
5754,0.6983978
5755,0.6983222
5756,0.69610596
5757,0.6950258
5758,0.69758296
5759,0.6980059
5760,0.6971742
5761,0.6985097
5762,0.69881105
5763,0.69915223
5764,0.6985127
5765,0.6977724
5766,0.6978841
5767,0.6999381
5768,0.6999662
5769,0.7014681
5770,0.7021571
5771,0.7024255
5772,0.7035657
5773,0.70280194
5774,0.7023543
5775,0.7034496
5776,0.7021371
5777,0.6997919
5778,0.6983675
5779,0.69531226
5780,0.69622016
5781,0.69795144
5782,0.69936454
5783,0.6994164
5784,0.6985413
5785,0.6983698
5786,0.6980822
5787,0.69831645
5788,0.69927585
5789,0.698048
5790,0.6980425
5791,0.69965386
5792,0.6981423
5793,0.6973084
5794,0.69679797
5795,0.69690377
5796,0.694229
5797,0.69252867
5798,0.6923772
5799,0.69070387
5800,0.6828058
5801,0.6840255
5802,0.6801788
5803,0.681337
5804,0.678173
5805,0.67965424
5806,0.67946553
5807,0.678697
5808,0.68044144
5809,0.68361056
5810,0.6881585
5811,0.6870645
5812,0.68622524
5813,0.687944
5814,0.6864649
5815,0.6864742
5816,0.6873579
5817,0.6884333
5818,0.6866454
5819,0.68847275
5820,0.6855559
5821,0.6822269
5822,0.6856488
5823,0.68638945
5824,0.6864506
5825,0.6880671
5826,0.6896938
5827,0.6899709
5828,0.68854403
5829,0.6870272
5830,0.68202627
5831,0.6820545
5832,0.6831031
5833,0.6850693
5834,0.6845224
5835,0.68182796
5836,0.6812668
5837,0.6809952
5838,0.6820068
5839,0.67922914
5840,0.68007016
5841,0.6798401
5842,0.6266799
5843,0.6303945
5844,0.6216935
5845,0.62160873
5846,0.6131836
5847,0.58802414
5848,0.5838796
5849,0.58061886
5850,0.58010936
5851,0.5850534
5852,0.58434856
5853,0.5786432
5854,0.5736562
5855,0.5732497
5856,0.57546866
5857,0.5753645
5858,0.58152246
5859,0.5795312
5860,0.5802063
5861,0.5791692
5862,0.5779586
5863,0.57603157
5864,0.58350325
5865,0.5918779
5866,0.59324
5867,0.5915874
5868,0.5924027
5869,0.59448886
5870,0.59896773
5871,0.6022878
5872,0.60351557
5873,0.60593086
5874,0.60891044
5875,0.60913986
5876,0.620603
5877,0.62489784
5878,0.6223773
5879,0.62592226
5880,0.6207028
5881,0.6201422
5882,0.62198615
5883,0.6225668
5884,0.6214038
5885,0.62104315
5886,0.6233592
5887,0.61913836
5888,0.6174885
5889,0.6173114
5890,0.6105441
5891,0.61070144
5892,0.60843325
5893,0.61215043
5894,0.6117381
5895,0.6090879
5896,0.6111318
5897,0.6100183
5898,0.60728484
5899,0.60050714
5900,0.59846836
5901,0.60438144
5902,0.6022259
5903,0.5992048
5904,0.5935503
5905,0.5988995
5906,0.59592545
5907,0.5959919
5908,0.60062623
5909,0.6091886
5910,0.6147804
5911,0.6158368
5912,0.6156856
5913,0.61524504
5914,0.6085291
5915,0.60718894
5916,0.6091285
5917,0.61275876
5918,0.59921515
5919,0.60217965
5920,0.60446596
5921,0.60242224
5922,0.59630287
5923,0.5977603
5924,0.5993002
5925,0.6003962
5926,0.5982513
5927,0.59700906
5928,0.5892893
5929,0.5869962
5930,0.58699954
5931,0.59181726
5932,0.5918864
5933,0.5887304
5934,0.59072286
5935,0.5947657
5936,0.5976602
5937,0.5978237
5938,0.60188437
5939,0.6017438
5940,0.60046303
5941,0.6042793
5942,0.61026436
5943,0.60656655
5944,0.6066537
5945,0.60623384
5946,0.6065117
5947,0.61275816
5948,0.6143074
5949,0.6169455
5950,0.6128477
5951,0.6127105
5952,0.6167151
5953,0.6157546
5954,0.6115478
5955,0.61263704
5956,0.61281824
5957,0.6127275
5958,0.61254966
5959,0.61084723
5960,0.6091814
5961,0.60766506
5962,0.6092899
5963,0.605378
5964,0.604039
5965,0.6021267
5966,0.5936284
5967,0.5943901
5968,0.5952752
5969,0.59746456
5970,0.59708345
5971,0.5968937
5972,0.5959669
5973,0.5969912
5974,0.5967604
5975,0.5971364
5976,0.59314895
5977,0.5935644
5978,0.59337485
5979,0.59498787
5980,0.5960828
5981,0.5992824
5982,0.60112166
5983,0.6011584
5984,0.6011483
5985,0.601454
5986,0.6008832
5987,0.6017767
5988,0.60289884
5989,0.6031333
5990,0.6063272
5991,0.60573214
5992,0.6027222
5993,0.6063329
5994,0.60454273
5995,0.6047355
5996,0.60053045
5997,0.59944713
5998,0.6005924
5999,0.6018554
6000,0.6031256
6001,0.6026968
6002,0.6032464
6003,0.6042082
6004,0.6046017
6005,0.6041447
6006,0.6043041
6007,0.6020465
6008,0.60083276
6009,0.6011386
6010,0.60368603
6011,0.6055646
6012,0.6056845
6013,0.6050802
6014,0.60582006
6015,0.6052307
6016,0.60655546
6017,0.60531163
6018,0.6039075
6019,0.6000607
6020,0.6003394
6021,0.5992865
6022,0.5970287
6023,0.59926647
6024,0.60034704
6025,0.5999108
6026,0.6000743
6027,0.5991181
6028,0.59938025
6029,0.59892976
6030,0.59999144
6031,0.60380554
6032,0.60482734
6033,0.6057261
6034,0.60951746
6035,0.61530364
6036,0.6177329
6037,0.61852515
6038,0.6187481
6039,0.6200329
6040,0.6213218
6041,0.62117106
6042,0.6203139
6043,0.6190547
6044,0.62084234
6045,0.6204376
6046,0.6201707
6047,0.6183141
6048,0.6184337
6049,0.6191393
6050,0.62078094
6051,0.6214571
6052,0.62022483
6053,0.61890817
6054,0.6190151
6055,0.62135285
6056,0.62109196
6057,0.6190171
6058,0.6181452
6059,0.61700153
6060,0.6174859
6061,0.61534226
6062,0.6156234
6063,0.61483717
6064,0.61154085
6065,0.6090627
6066,0.6065496
6067,0.603688
6068,0.6041302
6069,0.6013377
6070,0.5960432
6071,0.5942328
6072,0.5935196
6073,0.5901711
6074,0.5874367
6075,0.5877463
6076,0.58325994
6077,0.5853813
6078,0.59058607
6079,0.5930643
6080,0.59355235
6081,0.5926637
6082,0.5915192
6083,0.59137285
6084,0.58851725
6085,0.5894001
6086,0.5899974
6087,0.5891866
6088,0.593282
6089,0.590881
6090,0.5894598
6091,0.5905185
6092,0.5900587
6093,0.5906633
6094,0.58973455
6095,0.5881229
6096,0.5864623
6097,0.5858531
6098,0.5869575
6099,0.5891535
6100,0.5926795
6101,0.59651077
6102,0.5931072
6103,0.59270084
6104,0.592959
6105,0.5934254
6106,0.5937511
6107,0.59409285
6108,0.5941882
6109,0.5932126
6110,0.5912639
6111,0.5899408
6112,0.5913553
6113,0.59261894
6114,0.5952533
6115,0.5975833
6116,0.6001421
6117,0.60077584
6118,0.5984793
6119,0.59731495
6120,0.59553766
6121,0.59258425
6122,0.59310055
6123,0.5919398
6124,0.58742154
6125,0.58688307
6126,0.5816229
6127,0.577047
6128,0.57606196
6129,0.57778084
6130,0.5782421
6131,0.5777278
6132,0.57711715
6133,0.57748973
6134,0.5795953
6135,0.57989895
6136,0.5755099
6137,0.5698005
6138,0.5836141
6139,0.58078647
6140,0.5802969
6141,0.579133
6142,0.5773035
6143,0.5837108
6144,0.58093286
6145,0.57863903
6146,0.57751507
6147,0.5816103
6148,0.5850329
6149,0.58416724
6150,0.58334696
6151,0.58538496
6152,0.5855063
6153,0.5849445
6154,0.5838563
6155,0.586467
6156,0.59038126
6157,0.5889237
6158,0.585444
6159,0.58655965
6160,0.58523524
6161,0.59252524
6162,0.5932704
6163,0.59412813
6164,0.59358704
6165,0.5983968
6166,0.6004143
6167,0.5979392
6168,0.5987798
6169,0.5986969
6170,0.59758854
6171,0.59777194
6172,0.59683275
6173,0.59530973
6174,0.5969075
6175,0.5935769
6176,0.5928155
6177,0.5949969
6178,0.59476036
6179,0.5992259
6180,0.5996538
6181,0.59842366
6182,0.59886956
6183,0.5986466
6184,0.59644604
6185,0.59574574
6186,0.59683824
6187,0.5974189
6188,0.59597605
6189,0.5952967
6190,0.5921134
6191,0.5939557
6192,0.59729326
6193,0.604401
6194,0.60547864
6195,0.60573125
6196,0.6066796
6197,0.6052144
6198,0.60207444
6199,0.6026923
6200,0.60244745
6201,0.6018964
6202,0.6009525
6203,0.60145843
6204,0.6029871
6205,0.6043431
6206,0.60379803
6207,0.6036725
6208,0.60161364
6209,0.59352875
6210,0.59417665
6211,0.5940118
6212,0.59533274
6213,0.59466565
6214,0.5948611
6215,0.59359646
6216,0.5919763
6217,0.59368426
6218,0.5925473
6219,0.59588563
6220,0.59516406
6221,0.5900732
6222,0.5850322
6223,0.5821901
6224,0.5832903
6225,0.5831764
6226,0.5829607
6227,0.57611144
6228,0.5665562
6229,0.56747866
6230,0.56529284
6231,0.56591713
6232,0.5662718
6233,0.55452156
6234,0.54754055
6235,0.54407686
6236,0.54547155
6237,0.52710414
6238,0.50646025
6239,0.51592714
6240,0.51427764
6241,0.5176798
6242,0.5174339
6243,0.51437056
6244,0.51913404
6245,0.52209127
6246,0.5184147
6247,0.524392
6248,0.53058004
6249,0.53158945
6250,0.5361498
6251,0.53571844
6252,0.53593653
6253,0.5296761
6254,0.5187848
6255,0.52171487
6256,0.5318076
6257,0.52754
6258,0.53168654
6259,0.5261571
6260,0.53011775
6261,0.52075183
6262,0.5188822
6263,0.51679814
6264,0.5054219
6265,0.50492525
6266,0.5089125
6267,0.50629866
6268,0.50577044
6269,0.50996995
6270,0.50763535
6271,0.50101256
6272,0.5012311
6273,0.50614965
6274,0.51070666
6275,0.513971
6276,0.5126613
6277,0.51031315
6278,0.5079074
6279,0.5127042
6280,0.51390195
6281,0.5113936
6282,0.5094087
6283,0.5087459
6284,0.5130537
6285,0.5198382
6286,0.5174856
6287,0.5107429
6288,0.5136625
6289,0.5143702
6290,0.5121254
6291,0.5195278
6292,0.5197784
6293,0.5200481
6294,0.5145714
6295,0.5190722
6296,0.5236225
6297,0.5206367
6298,0.51653254
6299,0.51789856
6300,0.52279365
6301,0.5188
6302,0.5193887
6303,0.5182744
6304,0.51539266
6305,0.51593405
6306,0.5157163
6307,0.5184636
6308,0.5159296
6309,0.5133227
6310,0.51111317
6311,0.5112272
6312,0.5089793
6313,0.5087691
6314,0.5052391
6315,0.5066874
6316,0.5137908
6317,0.50896823
6318,0.50706244
6319,0.5089381
6320,0.5118742
6321,0.51041734
6322,0.51412
6323,0.5183057
6324,0.5175321
6325,0.5153452
6326,0.5154945
6327,0.5162973
6328,0.5123508
6329,0.51150835
6330,0.5129373
6331,0.5134901
6332,0.5148046
6333,0.51380575
6334,0.5136462
6335,0.51520395
6336,0.51321495
6337,0.516111
6338,0.51723707
6339,0.5219025
6340,0.5201714
6341,0.5209768
6342,0.5188705
6343,0.5117996
6344,0.51118326
6345,0.5102141
6346,0.505575
6347,0.5070832
6348,0.5064211
6349,0.50143284
6350,0.49554878
6351,0.49195343
6352,0.49153817
6353,0.49121264
6354,0.48663306
6355,0.4829784
6356,0.4816327
6357,0.47968814
6358,0.48060244
6359,0.4839506
6360,0.47383577
6361,0.47900164
6362,0.4802633
6363,0.47833204
6364,0.4788684
6365,0.4788447
6366,0.4797564
6367,0.47966242
6368,0.47893918
6369,0.47754097
6370,0.47707987
6371,0.47543722
6372,0.47858417
6373,0.47566226
6374,0.4789731
6375,0.47768676
6376,0.47490135
6377,0.47594106
6378,0.47627318
6379,0.4712614
6380,0.47337568
6381,0.4710599
6382,0.4751029
6383,0.475034
6384,0.4760646
6385,0.4775548
6386,0.47651976
6387,0.47519985
6388,0.47531813
6389,0.47429574
6390,0.47464013
6391,0.47692728
6392,0.47770047
6393,0.47846282
6394,0.47716248
6395,0.48145902
6396,0.48099482
6397,0.4852909
6398,0.48618305
6399,0.4855465
6400,0.48496613
6401,0.4834069
6402,0.4831761
6403,0.48434645
6404,0.48209324
6405,0.4858082
6406,0.49134701
6407,0.4910357
6408,0.49097225
6409,0.4944845
6410,0.49295357
6411,0.49532443
6412,0.49501404
6413,0.495441
6414,0.4978688
6415,0.49846095
6416,0.49796537
6417,0.49791878
6418,0.4986757
6419,0.4991294
6420,0.5022304
6421,0.5029875
6422,0.5018379
6423,0.50262946
6424,0.5045731
6425,0.5052264
6426,0.50527453
6427,0.5282616
6428,0.5363791
6429,0.5394577
6430,0.53943145
6431,0.55231714
6432,0.5577395
6433,0.5552621
6434,0.5539247
6435,0.55158466
6436,0.5511707
6437,0.5583174
6438,0.55561364
6439,0.55294544
6440,0.55089015
6441,0.5529586
6442,0.55346084
6443,0.55515575
6444,0.55407685
6445,0.552626
6446,0.55103993
6447,0.5493053
6448,0.5504619
6449,0.54599
6450,0.54653823
6451,0.54677093
6452,0.5459696
6453,0.5468955
6454,0.54594576
6455,0.5462314
6456,0.5473852
6457,0.5478096
6458,0.54856503
6459,0.5500619
6460,0.5489329
6461,0.54456997
6462,0.5429531
6463,0.5428976
6464,0.54399097
6465,0.54278266
6466,0.54215956
6467,0.54171896
6468,0.54283583
6469,0.5425839
6470,0.5469723
6471,0.54696655
6472,0.54481876
6473,0.54628795
6474,0.5463171
6475,0.54747057
6476,0.54746795
6477,0.5484259
6478,0.5513663
6479,0.55560404
6480,0.5644078
6481,0.56864846
6482,0.57944715
6483,0.57549113
6484,0.5707371
6485,0.56859195
6486,0.56388974
6487,0.56292456
6488,0.56271136
6489,0.5616602
6490,0.5607759
6491,0.56250906
6492,0.5626558
6493,0.56521964
6494,0.5628154
6495,0.5603927
6496,0.55390084
6497,0.5522689
6498,0.550318
6499,0.5484432
6500,0.5480353
6501,0.54622
6502,0.51260865
6503,0.54624665
6504,0.5388466
6505,0.54113066
6506,0.5551388
6507,0.5481241
6508,0.54810405
6509,0.5584166
6510,0.56010413
6511,0.5618109
6512,0.5646105
6513,0.5652954
6514,0.5896226
6515,0.5999664
6516,0.59689033
6517,0.5916803
6518,0.57630664
6519,0.5758615
6520,0.572237
6521,0.5739807
6522,0.5736819
6523,0.5702904
6524,0.5634788
6525,0.5628251
6526,0.56707275
6527,0.5686076
6528,0.5781218
6529,0.58528554
6530,0.58260643
6531,0.58244926
6532,0.5635636
6533,0.56390357
6534,0.57214606
6535,0.5747663
6536,0.5759163
6537,0.57246095
6538,0.56852126
6539,0.58183354
6540,0.58158755
6541,0.5784028
6542,0.57396626
6543,0.5767057
6544,0.57979167
6545,0.57905406
6546,0.5729138
6547,0.5768193
6548,0.5788226
6549,0.5880674
6550,0.5818682
6551,0.5815623
6552,0.58008325
6553,0.5730189
6554,0.57043374
6555,0.5692586
6556,0.57017845
6557,0.5764333
6558,0.575859
6559,0.5777879
6560,0.57838905
6561,0.5801835
6562,0.57824194
6563,0.5778099
6564,0.5712214
6565,0.5631497
6566,0.5698019
6567,0.57463586
6568,0.575354
6569,0.5738605
6570,0.5661304
6571,0.56045634
6572,0.5599452
6573,0.5561
6574,0.55606717
6575,0.5588481
6576,0.5585852
6577,0.559339
6578,0.5571247
6579,0.55328655
6580,0.55690634
6581,0.55986404
6582,0.55743355
6583,0.5618063
6584,0.5640433
6585,0.5632715
6586,0.5658918
6587,0.57032394
6588,0.5783394
6589,0.5785209
6590,0.5768912
6591,0.57925045
6592,0.57951087
6593,0.5789094
6594,0.58123857
6595,0.58077747
6596,0.58353317
6597,0.58408463
6598,0.58685184
6599,0.58922577
6600,0.5883573
6601,0.5899197
6602,0.58391035
6603,0.58563054
6604,0.5855492
6605,0.58587366
6606,0.59275955
6607,0.5943136
6608,0.59550095
6609,0.5963373
6610,0.5934855
6611,0.59584147
6612,0.60130054
6613,0.59724593
6614,0.59484357
6615,0.5936725
6616,0.5929235
6617,0.58819866
6618,0.58417344
6619,0.5891468
6620,0.59205806
6621,0.5937321
6622,0.5968317
6623,0.60355705
6624,0.60494196
6625,0.6045288
6626,0.60101926
6627,0.5979774
6628,0.5869142
6629,0.59129775
6630,0.5882351
6631,0.5867878
6632,0.5713357
6633,0.56920385
6634,0.5692878
6635,0.5673759
6636,0.56799614
6637,0.5725913
6638,0.56704485
6639,0.5740168
6640,0.57412106
6641,0.5755943
6642,0.56732845
6643,0.56563723
6644,0.57258487
6645,0.57652414
6646,0.5848055
6647,0.5846448
6648,0.5943926
6649,0.59742033
6650,0.59789324
6651,0.6000221
6652,0.596588
6653,0.58830357
6654,0.59436226
6655,0.6032461
6656,0.6112629
6657,0.61189246
6658,0.60854673
6659,0.60567963
6660,0.6100335
6661,0.60208786
6662,0.60342604
6663,0.60792994
6664,0.6069684
6665,0.61247
6666,0.6087302
6667,0.60851014
6668,0.61674833
6669,0.61983716
6670,0.616217
6671,0.61483485
6672,0.62105584
6673,0.6143664
6674,0.61377895
6675,0.6142363
6676,0.61013687
6677,0.6062285
6678,0.60436153
6679,0.6078901
6680,0.61281896
6681,0.61477816
6682,0.6204066
6683,0.6218761
6684,0.6269169
6685,0.62792027
6686,0.627244
6687,0.61989766
6688,0.6205429
6689,0.6187011
6690,0.6227101
6691,0.6213411
6692,0.61949325
6693,0.61641634
6694,0.61762524
6695,0.6168721
6696,0.6171757
6697,0.6142504
6698,0.6159085
6699,0.61433816
6700,0.6142061
6701,0.6155319
6702,0.6188949
6703,0.6214917
6704,0.6204271
6705,0.6208079
6706,0.6199533
6707,0.6226588
6708,0.6259469
6709,0.6279603
6710,0.6249093
6711,0.62638074
6712,0.62568355
6713,0.62267053
6714,0.62086695
6715,0.60715735
6716,0.61068606
6717,0.6114608
6718,0.6122402
6719,0.61800134
6720,0.6166672
6721,0.6156629
6722,0.6161767
6723,0.61119294
6724,0.6105847
6725,0.6092565
6726,0.6125672
6727,0.6077144
6728,0.6085727
6729,0.61142397
6730,0.60869443
6731,0.6070856
6732,0.60440946
6733,0.60415506
6734,0.60760015
6735,0.60976434
6736,0.61011195
6737,0.61354303
6738,0.6141454
6739,0.61156976
6740,0.61315084
6741,0.61698127
6742,0.6196288
6743,0.61881495
6744,0.619102
6745,0.61735016
6746,0.6175828
6747,0.61794543
6748,0.6189918
6749,0.6184661
6750,0.61813676
6751,0.61511195
6752,0.6166301
6753,0.6141271
6754,0.6131463
6755,0.6131115
6756,0.61420697
6757,0.6144366
6758,0.61233234
6759,0.61139226
6760,0.61162245
6761,0.61191165
6762,0.60982704
6763,0.61034477
6764,0.6097913
6765,0.61018354
6766,0.6083746
6767,0.60796505
6768,0.6068008
6769,0.6063676
6770,0.6061091
6771,0.6083404
6772,0.6057428
6773,0.606946
6774,0.6067599
6775,0.6045426
6776,0.60318035
6777,0.60365945
6778,0.60669774
6779,0.6065565
6780,0.60778296
6781,0.6066306
6782,0.6070852
6783,0.6066431
6784,0.6068651
6785,0.6039431
6786,0.60183966
6787,0.6019173
6788,0.6024133
6789,0.6002089
6790,0.59808224
6791,0.59732926
6792,0.5963042
6793,0.59422284
6794,0.59427994
6795,0.5929309
6796,0.59114444
6797,0.5913146
6798,0.5886029
6799,0.5886996
6800,0.5857313
6801,0.57495964
6802,0.569345
6803,0.56872654
6804,0.5696001
6805,0.57018435
6806,0.5693054
6807,0.5573909
6808,0.5595318
6809,0.5606966
6810,0.56174946
6811,0.56774986
6812,0.5680083
6813,0.5695319
6814,0.57089365
6815,0.5726907
6816,0.5765481
6817,0.57791275
6818,0.578135
6819,0.57999414
6820,0.5794766
6821,0.5785897
6822,0.5788449
6823,0.5819782
6824,0.5791378
6825,0.57821596
6826,0.5794443
6827,0.57858646
6828,0.5766617
6829,0.57396066
6830,0.5745647
6831,0.57467115
6832,0.5790993
6833,0.5806813
6834,0.58567953
6835,0.58382106
6836,0.5848155
6837,0.5847286
6838,0.5841931
6839,0.5839591
6840,0.5853035
6841,0.5859585
6842,0.5898216
6843,0.5927999
6844,0.59167814
6845,0.5911244
6846,0.5903799
6847,0.5898113
6848,0.5874219
6849,0.5904673
6850,0.5907099
6851,0.58899486
6852,0.5877831
6853,0.58859205
6854,0.5887021
6855,0.5923134
6856,0.59001565
6857,0.5892496
6858,0.5887607
6859,0.5902333
6860,0.59256446
6861,0.5907115
6862,0.5917662
6863,0.5961004
6864,0.596255
6865,0.5968411
6866,0.59536093
6867,0.5940813
6868,0.5955064
6869,0.5966482
6870,0.5973122
6871,0.6054082
6872,0.6042583
6873,0.6060096
6874,0.6096457
6875,0.60928977
6876,0.6104692
6877,0.610305
6878,0.6070615
6879,0.60618556
6880,0.6058839
6881,0.60472226
6882,0.60512805
6883,0.60298264
6884,0.60332346
6885,0.6044668
6886,0.6045799
6887,0.6035857
6888,0.6042046
6889,0.60450876
6890,0.60299337
6891,0.60308754
6892,0.6039974
6893,0.6012882
6894,0.6014774
6895,0.6030464
6896,0.60300624
6897,0.60225827
6898,0.5980147
6899,0.59857535
6900,0.5998979
6901,0.6007091
6902,0.60153025
6903,0.60540116
6904,0.6036025
6905,0.6052191
6906,0.6025378
6907,0.6021729
6908,0.6038991
6909,0.60378754
6910,0.6034167
6911,0.6046195
6912,0.6039319
6913,0.60328007
6914,0.6024257
6915,0.60231423
6916,0.60183793
6917,0.60315955
6918,0.60403526
6919,0.6034812
6920,0.6018312
6921,0.6020951
6922,0.5993235
6923,0.6002215
6924,0.59044576
6925,0.59221697
6926,0.5951743
6927,0.5959668
6928,0.5956321
6929,0.59664595
6930,0.5966042
6931,0.59743637
6932,0.60076326
6933,0.6005745
6934,0.601364
6935,0.60151994
6936,0.60203075
6937,0.60024107
6938,0.5980091
6939,0.5973537
6940,0.6003684
6941,0.6031893
6942,0.6040597
6943,0.6022737
6944,0.60150015
6945,0.60305655
6946,0.6024049
6947,0.6000641
6948,0.59979165
6949,0.6000589
6950,0.6014677
6951,0.60316193
6952,0.6038053
6953,0.60441005
6954,0.60776055
6955,0.6078336
6956,0.6086347
6957,0.6125243
6958,0.61275125
6959,0.6141005
6960,0.6170956
6961,0.6175306
6962,0.6141579
6963,0.6125121
6964,0.61152214
6965,0.6105596
6966,0.6105374
6967,0.6099272
6968,0.60996115
6969,0.6114806
6970,0.6109222
6971,0.61086637
6972,0.61138654
6973,0.6107223
6974,0.6119529
6975,0.6125903
6976,0.61413515
6977,0.6143697
6978,0.6135521
6979,0.61278284
6980,0.6100501
6981,0.60868806
6982,0.6043428
6983,0.6021712
6984,0.60374784
6985,0.6018901
6986,0.6031152
6987,0.6014844
6988,0.6021491
6989,0.60229635
6990,0.5999539
6991,0.5979877
6992,0.60126215
6993,0.6047422
6994,0.60456526
6995,0.603045
6996,0.6050572
6997,0.60557854
6998,0.6040797
6999,0.60093045
7000,0.59747106
7001,0.59687483
7002,0.6018816
7003,0.6001292
7004,0.5995437
7005,0.60150635
7006,0.6043469
7007,0.6035962
7008,0.6032108
7009,0.6052928
7010,0.60487133
7011,0.6064354
7012,0.56530046
7013,0.5539347
7014,0.55765414
7015,0.5533601
7016,0.5561461
7017,0.55651903
7018,0.5551487
7019,0.5575367
7020,0.553143
7021,0.5388308
7022,0.5354841
7023,0.532061
7024,0.5406739
7025,0.54736745
7026,0.54557693
7027,0.5360787
7028,0.53399473
7029,0.5285108
7030,0.53133446
7031,0.52479184
7032,0.5244236
7033,0.5302031
7034,0.53693897
7035,0.53778374
7036,0.53957987
7037,0.54124784
7038,0.54816806
7039,0.55055314
7040,0.5457706
7041,0.54633236
7042,0.54922163
7043,0.5475985
7044,0.54431057
7045,0.5419671
7046,0.5389458
7047,0.54432833
7048,0.5509404
7049,0.5493926
7050,0.5524253
7051,0.54984486
7052,0.549914
7053,0.5472748
7054,0.5435983
7055,0.54763293
7056,0.5475162
7057,0.5492593
7058,0.54925305
7059,0.5475738
7060,0.5479768
7061,0.55483115
7062,0.56828946
7063,0.5704272
7064,0.57312596
7065,0.58040303
7066,0.58568966
7067,0.5869654
7068,0.5937203
7069,0.59527373
7070,0.5985155
7071,0.6166128
7072,0.61888695
7073,0.61992896
7074,0.6205611
7075,0.6158135
7076,0.6121223
7077,0.6135427
7078,0.6170701
7079,0.61787724
7080,0.6187991
7081,0.6185269
7082,0.6173825
7083,0.6163285
7084,0.6195869
7085,0.63503814
7086,0.6271851
7087,0.6278554
7088,0.6295062
7089,0.6271329
7090,0.62438357
7091,0.6227002
7092,0.6198413
7093,0.61740685
7094,0.611875
7095,0.6126981
7096,0.6162243
7097,0.6197463
7098,0.6170424
7099,0.6156601
7100,0.6157033
7101,0.6162673
7102,0.6228039
7103,0.62109685
7104,0.6125475
7105,0.6179522
7106,0.6191249
7107,0.619362
7108,0.6220432
7109,0.62385154
7110,0.6256864
7111,0.6256405
7112,0.6276507
7113,0.63118905
7114,0.6290107
7115,0.63138413
7116,0.6291734
7117,0.6289915
7118,0.63116914
7119,0.6293521
7120,0.6264028
7121,0.62621987
7122,0.6277112
7123,0.6290842
7124,0.6257447
7125,0.6256792
7126,0.6274905
7127,0.63353324
7128,0.63297415
7129,0.63093424
7130,0.6322066
7131,0.6340517
7132,0.63338035
7133,0.63483465
7134,0.6349393
7135,0.6304097
7136,0.6258776
7137,0.6278503
7138,0.62550163
7139,0.6243974
7140,0.6208811
7141,0.618332
7142,0.61722565
7143,0.61530626
7144,0.6150812
7145,0.61240196
7146,0.61122346
7147,0.61204004
7148,0.6141162
7149,0.6145741
7150,0.615409
7151,0.61680424
7152,0.61927366
7153,0.62042904
7154,0.6206125
7155,0.6190409
7156,0.61850953
7157,0.61718947
7158,0.61964273
7159,0.6215415
7160,0.6229249
7161,0.6269265
7162,0.6289022
7163,0.627965
7164,0.6297235
7165,0.6316641
7166,0.6314555
7167,0.6309957
7168,0.6298784
7169,0.6298946
7170,0.62891793
7171,0.6295446
7172,0.6297171
7173,0.6300616
7174,0.629467
7175,0.6267145
7176,0.6270677
7177,0.6267444
7178,0.6218418
7179,0.6162642
7180,0.6119348
7181,0.61091155
7182,0.6098933
7183,0.6126916
7184,0.61275554
7185,0.609799
7186,0.613189
7187,0.61429346
7188,0.6137756
7189,0.61426044
7190,0.6141442
7191,0.6138905
7192,0.6094307
7193,0.60805976
7194,0.61119825
7195,0.6127182
7196,0.6131067
7197,0.60847807
7198,0.60857344
7199,0.6062026
7200,0.6076039
7201,0.6049117
7202,0.5999372
7203,0.60029477
7204,0.59955597
7205,0.5987263
7206,0.59980834
7207,0.60146916
7208,0.5965396
7209,0.5919312
7210,0.58508074
7211,0.5848317
7212,0.5822444
7213,0.5693902
7214,0.5649848
7215,0.5678024
7216,0.5682238
7217,0.5672958
7218,0.56212485
