Date,Temp. (°C),Humid. Rel (%),Vent (m/s),Pression (mbar),Ensolleillement (W/m2),watts
2018-07-13 04:15:00,18.352001,79.78267,2.1822,932.0,0.0,0.0
2018-07-13 04:30:00,18.199333,80.099335,2.3542,932.0,0.0,0.0
2018-07-13 04:45:00,18.081333,80.26667,2.6431334,932.0,0.0,0.0
2018-07-13 05:00:00,18.036667,80.3,2.5897334,932.4667,0.0,0.0
2018-07-13 05:15:00,17.878,80.72,2.5405333,933.0,0.0,0.0
2018-07-13 05:30:00,17.591333,81.433334,2.0056667,933.0,0.0,0.0
2018-07-13 05:45:00,17.356,82.113335,1.8704667,933.0,0.0,0.0
2018-07-13 06:00:00,17.18,82.74,1.5926,933.0,0.15326667,1.495557
2018-07-13 06:15:00,17.133999,83.05333,1.8306,933.0,3.7604,8.510813
2018-07-13 06:30:00,17.184666,82.86,1.8599334,933.0,17.230467,19.480413
2018-07-13 06:45:00,17.452667,81.71333,1.853,933.0,54.203335,35.870995
2018-07-13 07:00:00,17.884666,79.87334,1.9857333,933.2,94.84333,58.84937
2018-07-13 07:15:00,18.488667,77.46933,2.4105334,934.0,154.79333,85.33721
2018-07-13 07:30:00,19.3,74.666664,2.5138667,934.0,215.02667,116.17873
2018-07-13 07:45:00,19.931334,71.524,3.1382666,934.0,283.2,141.01936
2018-07-13 08:00:00,20.25,69.472664,2.8836,934.0,336.01334,137.96315
2018-07-13 08:15:00,20.374666,67.96333,3.6646667,934.0,348.62665,197.70049
2018-07-13 08:30:00,20.690666,65.916,3.0352666,934.0,466.04666,222.8537
2018-07-13 08:45:00,21.421333,62.506,3.2429333,934.4,537.5733,252.62186
2018-07-13 09:00:00,21.722,60.483334,3.6354666,935.0,570.1067,281.3609
2018-07-13 09:15:00,22.043333,59.259335,3.8704667,935.0,650.8,321.15732
2018-07-13 09:30:00,22.751333,57.43,3.3762667,935.0,705.3933,310.51804
2018-07-13 09:45:00,23.097334,56.582,3.3762,935.0,747.82666,369.32272
2018-07-13 10:00:00,23.66,54.43,3.2751334,934.4,794.23334,401.117
2018-07-13 10:15:00,23.9,53.071335,3.7774668,934.06665,836.9067,399.3321
2018-07-13 10:30:00,24.244,52.111332,4.043733,934.0,892.12665,425.48358
2018-07-13 10:45:00,24.673334,50.943333,3.4756,934.0,926.6,430.01282
2018-07-13 11:00:00,25.090666,49.646,3.8387334,934.0,941.3333,446.3582
2018-07-13 11:15:00,25.230667,49.932,3.5867333,934.0,969.4667,434.262
2018-07-13 11:30:00,25.499334,48.95067,3.9878666,933.0,964.9533,452.7741
2018-07-13 11:45:00,25.623333,48.67,3.8129332,933.0,991.8,435.6505
2018-07-13 12:00:00,25.941334,48.34667,3.8732,933.0,971.8,449.17218
2018-07-13 12:15:00,26.295334,47.982666,3.4818,933.0,986.5133,473.91132
2018-07-13 12:30:00,26.554,46.382668,3.3131332,932.26666,998.80664,458.51068
2018-07-13 12:45:00,26.623333,45.462,3.3895333,932.0,1012.4667,428.31235
2018-07-13 13:00:00,26.752666,44.886665,3.3539333,932.0,930.96,335.92047
2018-07-13 13:15:00,26.676666,45.277332,3.4242,931.8,741.06,419.81976
2018-07-13 13:30:00,26.934,43.996666,3.6053333,931.0,908.50665,369.77698
2018-07-13 13:45:00,27.402666,42.571335,3.0415332,931.0,820.56,362.29172
2018-07-13 14:00:00,27.325335,42.682667,3.5376,931.0,749.9867,371.32068
2018-07-13 14:15:00,27.324,41.89,3.4258666,931.0,817.74,371.96387
2018-07-13 14:30:00,27.483334,40.744,3.3318,930.4667,805.68,371.58298
2018-07-13 14:45:00,27.714666,40.247334,3.4604666,930.0,793.32,309.2678
2018-07-13 15:00:00,27.350666,42.094666,3.6167333,930.0,639.22,297.12738
2018-07-13 15:15:00,27.577333,41.062,3.1098666,930.0,672.3,291.9657
2018-07-13 15:30:00,27.452,41.606,3.4682667,930.0,605.29333,218.55228
2018-07-13 15:45:00,27.259333,41.5,3.3592,930.0,479.4,229.70647
2018-07-13 16:00:00,26.97,43.066666,3.6025333,930.0,496.9,161.01389
2018-07-13 16:15:00,26.774,42.384666,2.9029999,930.0,316.91998,90.925026
2018-07-13 16:30:00,26.396667,44.838665,3.4073334,930.0,217.32333,122.99264
2018-07-13 16:45:00,26.118668,45.689335,2.6838667,930.0,259.47333,79.2469
2018-07-13 17:00:00,25.97,46.102665,2.7243333,930.0,210.24667,33.27407
2018-07-13 17:15:00,25.502666,49.04333,3.1548667,930.0,119.128,10.6879835
2018-07-13 17:30:00,24.725334,53.246666,3.9105332,930.0,60.887333,5.682513
2018-07-13 17:45:00,24.306667,54.483334,3.5031333,930.0,6.1972666,0.0
2018-07-13 18:00:00,23.974667,55.800667,3.5448,930.0,0.60466665,0.0
2018-07-13 18:15:00,23.741333,55.47,3.3008666,930.0,0.0,0.0
2018-07-13 18:30:00,23.498667,56.697334,3.2865334,930.0,0.0,0.0
2018-07-13 18:45:00,22.932667,60.126667,3.3246,930.73334,0.0,0.0
2018-07-13 19:00:00,22.552,61.78533,3.1426666,931.0,0.0,0.0
2018-07-13 19:15:00,22.335333,62.449333,3.0282,931.0,0.0,0.0
2018-07-13 19:30:00,22.088667,62.812,3.3558,931.0,0.0,0.0
2018-07-13 19:45:00,21.809334,64.029335,3.2989333,931.0,0.0,0.0
2018-07-13 20:00:00,21.552666,65.65,3.3237998,931.13336,0.0,0.0
2018-07-13 20:15:00,21.338667,66.80666,3.0594666,932.0,0.0,0.0
2018-07-13 20:30:00,21.016666,68.00533,2.3456001,932.0,0.0,0.0
2018-07-13 20:45:00,20.724,69.996666,2.5006666,932.0,0.0,0.0
2018-07-13 21:00:00,20.465334,71.116,2.1456,932.0,0.0,0.0
2018-07-13 21:15:00,20.212667,72.208,1.7075334,932.0,0.0,0.0
2018-07-13 21:30:00,20.000668,73.263336,1.7525333,932.0,0.0,0.0
2018-07-13 21:45:00,19.892,74.148,1.8072667,932.0,0.0,0.0
2018-07-13 22:00:00,19.752,74.898,1.5535333,932.0,0.0,0.0
2018-07-13 22:15:00,19.561333,75.40134,1.9011334,932.0,0.0,0.0
2018-07-13 22:30:00,19.402,75.44867,2.2445333,932.13336,0.0,0.0
2018-07-13 22:45:00,19.242666,76.17467,2.1245334,932.5333,0.0,0.0
2018-07-13 23:00:00,19.198668,76.64467,2.0223334,932.0,0.0,0.0
2018-07-13 23:15:00,19.19,76.942665,2.321,932.0,0.0,0.0
2018-07-13 23:30:00,19.234667,76.89066,2.3128667,932.0,0.0,0.0
2018-07-13 23:45:00,19.226,76.94933,2.7398,932.2,0.0,0.0
2018-07-14 00:00:00,19.105333,77.60733,2.6562,932.5333,0.0,0.0
2018-07-14 00:15:00,18.946,78.50867,2.9801333,932.0,0.0,0.0
2018-07-14 00:30:00,18.796667,79.13333,2.7868,932.0,0.0,0.0
2018-07-14 00:45:00,18.622667,79.61533,2.7362,932.0,0.0,0.0
2018-07-14 01:00:00,18.456,79.734,2.7388,932.0,0.0,0.0
2018-07-14 01:15:00,18.242666,79.67333,2.8871334,932.0,0.0,0.0
2018-07-14 01:30:00,18.051332,78.738,2.9074667,932.0,0.0,0.0
2018-07-14 01:45:00,17.834667,77.49734,2.5708666,932.0,0.0,0.0
2018-07-14 02:00:00,17.684,77.012,2.7982666,932.0,0.0,0.0
2018-07-14 02:15:00,17.533333,77.152,2.6766667,932.0,0.0,0.0
2018-07-14 02:30:00,17.386665,77.81333,2.5646,932.0,0.0,0.0
2018-07-14 02:45:00,17.182667,79.09534,2.5966666,932.0,0.0,0.0
2018-07-14 03:00:00,17.058666,79.96533,2.7938666,932.0,0.0,0.0
2018-07-14 03:15:00,16.996,80.76,3.0779333,931.13336,0.0,0.0
2018-07-14 03:30:00,16.824,81.34,2.5338001,931.8,0.0,0.0
2018-07-14 03:45:00,16.584,82.13333,2.3056667,931.4667,0.0,0.0
2018-07-14 04:00:00,16.546,82.486664,2.421,931.8,0.0,0.0
2018-07-14 04:15:00,16.532667,82.72,2.7602,931.4667,0.0,0.0
2018-07-14 04:30:00,16.5,82.91334,2.8097334,931.0,0.0,0.0
2018-07-14 04:45:00,16.449999,82.86667,2.5017333,931.0,0.0,0.0
2018-07-14 05:00:00,16.359333,83.04,2.4938667,931.0,0.0,0.0
2018-07-14 05:15:00,16.283333,83.17333,2.4656668,931.4667,0.0,0.0
2018-07-14 05:30:00,16.289333,83.2,2.4547334,932.0,0.0,0.0
2018-07-14 05:45:00,16.246666,83.59333,2.5702667,932.0,0.0,0.0
2018-07-14 06:00:00,16.226,83.7,2.5044,932.0,0.19506668,1.8268738
2018-07-14 06:15:00,16.151333,84.0,2.406,932.0,4.0454664,8.6595545
2018-07-14 06:30:00,16.108667,83.886665,2.5790668,932.0,17.142668,18.898518
2018-07-14 06:45:00,16.281334,82.9,2.4042666,932.06665,51.187332,36.755733
2018-07-14 07:00:00,16.572,81.59333,2.4015334,933.0,98.2,60.642292
2018-07-14 07:15:00,17.143333,79.138,2.5079334,933.0,156.01334,88.04268
2018-07-14 07:30:00,17.710667,77.11533,2.9536667,933.0,216.74667,116.56465
2018-07-14 07:45:00,18.324,74.75667,2.936,933.0,280.55334,145.19917
2018-07-14 08:00:00,19.072,70.95,2.5689332,933.0,346.1,173.43571
2018-07-14 08:15:00,19.682,68.082664,2.3683333,933.0,410.98,203.08597
2018-07-14 08:30:00,20.2,66.378,3.1773334,933.0,475.06,227.10284
2018-07-14 08:45:00,20.781334,64.82066,3.0379333,933.73334,530.93335,239.22316
2018-07-14 09:00:00,21.112667,63.954,3.5324667,934.0,571.3933,224.53404
2018-07-14 09:15:00,21.254,64.256,3.946,934.0,534.87335,203.66217
2018-07-14 09:30:00,21.31,64.394,3.4782667,934.0,444.61334,316.5621
2018-07-14 09:45:00,22.356,60.50133,4.0144,934.0,711.81335,190.46446
2018-07-14 10:00:00,21.965334,61.143333,4.096,934.0,354.04666,300.1263
2018-07-14 10:15:00,22.82,56.937332,3.7418666,933.8,616.2,339.647
2018-07-14 10:30:00,23.206,56.215332,4.0881333,933.0,776.06,346.46094
2018-07-14 10:45:00,23.822,53.207333,3.5625334,933.0,711.94,360.21103
2018-07-14 11:00:00,24.151333,50.815998,3.4606,933.0,825.8933,421.3135
2018-07-14 11:15:00,24.481333,49.787334,3.5146,933.0,859.86,243.09845
2018-07-14 11:30:00,24.506,49.597332,3.0886,933.0,564.82666,446.5833
2018-07-14 11:45:00,25.384666,46.50733,2.666,932.4667,908.8933,271.6164
2018-07-14 12:00:00,25.721333,44.458,2.9598,932.0,667.38666,307.63568
2018-07-14 12:15:00,25.75,43.925335,2.731,932.0,589.62665,138.59464
2018-07-14 12:30:00,25.534,43.527332,2.7199333,932.0,341.16,437.85986
2018-07-14 12:45:00,26.1,41.884,3.1894667,932.0,818.12,434.84085
2018-07-14 13:00:00,26.66,40.300667,3.354,931.3333,1008.52,208.88417
2018-07-14 13:15:00,26.498001,40.962666,2.833,931.0,505.31332,260.93927
2018-07-14 13:30:00,26.3,41.948666,2.9489334,931.0,533.42,227.0201
2018-07-14 13:45:00,26.498,41.335335,3.1400666,931.0,523.79333,253.4138
2018-07-14 14:00:00,26.174667,41.954,3.4480667,930.4,537.3933,216.5704
2018-07-14 14:15:00,26.455334,40.738667,2.579,930.0,437.28,229.59525
2018-07-14 14:30:00,26.779333,40.430668,3.2342,930.0,495.50668,157.5004
2018-07-14 14:45:00,26.368,41.363335,2.7193334,930.0,350.99335,116.75761
2018-07-14 15:00:00,26.413334,41.626,2.8193333,930.0,259.54,134.57428
2018-07-14 15:15:00,26.130667,43.073334,2.8986,930.0,243.98666,210.44392
2018-07-14 15:30:00,26.162,44.249332,3.3851333,930.0,442.33334,166.39265
2018-07-14 15:45:00,26.461334,43.776,3.0752666,930.0,382.20667,150.59805
2018-07-14 16:00:00,26.094,44.048668,2.4534667,930.0,303.17334,215.27597
2018-07-14 16:15:00,26.165333,45.611332,3.9086666,930.0,466.44666,167.22714
2018-07-14 16:30:00,25.439333,48.948666,3.9888,930.0,360.92,122.5022
2018-07-14 16:45:00,25.072,50.409332,3.7873333,930.0,277.4,57.104687
2018-07-14 17:00:00,24.445333,53.288002,3.0194666,930.0,150.56667,34.43183
2018-07-14 17:15:00,24.18,53.158665,2.725,930.0,132.18001,10.725839
2018-07-14 17:30:00,23.946,53.243332,2.9324,930.0,43.170666,5.8040957
2018-07-14 17:45:00,23.593334,55.373333,2.2152667,930.0,6.0404,0.0
2018-07-14 18:00:00,23.164667,58.124,1.9297333,930.0,0.5842,0.0
2018-07-14 18:15:00,22.838,59.490665,1.6328666,930.3333,0.0,0.0
2018-07-14 18:30:00,22.564667,60.414665,1.5838,931.0,0.0,0.0
2018-07-14 18:45:00,22.278,60.885998,1.9561334,931.0,0.0,0.0
2018-07-14 19:00:00,21.931334,62.17533,1.6184,931.0,0.0,0.0
2018-07-14 19:15:00,21.685999,63.408,1.5447333,931.0,0.0,0.0
2018-07-14 19:30:00,21.559334,64.052,1.7776,931.0,0.0,0.0
2018-07-14 19:45:00,21.341333,65.232666,2.1432667,931.0,0.0,0.0
2018-07-14 20:00:00,21.049334,67.806,2.1617334,931.0,0.0,0.0
2018-07-14 20:15:00,20.807333,69.64667,2.4631333,931.73334,0.0,0.0
2018-07-14 20:30:00,20.544666,70.858,2.6456,932.0,0.0,0.0
2018-07-14 20:45:00,20.24,71.627335,2.624,932.0,0.0,0.0
2018-07-14 21:00:00,20.010666,72.068,2.7361333,932.0,0.0,0.0
2018-07-14 21:15:00,19.795334,72.76,2.6207333,932.0,0.0,0.0
2018-07-14 21:30:00,19.600666,73.95533,2.6884,932.0,0.0,0.0
2018-07-14 21:45:00,19.403334,74.67333,2.5887334,932.0,0.0,0.0
2018-07-14 22:00:00,19.136,75.09534,2.4103334,932.0,0.0,0.0
2018-07-14 22:15:00,18.952665,75.98867,2.9767332,932.0,0.0,0.0
2018-07-14 22:30:00,18.75,76.790665,2.7956,932.0,0.0,0.0
2018-07-14 22:45:00,18.514,77.496666,2.295,932.0,0.0,0.0
2018-07-14 23:00:00,18.279333,78.32933,2.3288,932.0,0.0,0.0
2018-07-14 23:15:00,18.087334,79.111336,2.1034667,932.0,0.0,0.0
2018-07-14 23:30:00,17.989332,79.81067,2.47,932.0,0.0,0.0
2018-07-14 23:45:00,17.945333,80.113335,2.5841334,932.0,0.0,0.0
2018-07-15 00:00:00,17.826,80.41334,2.2834,932.0,0.0,0.0
2018-07-15 00:15:00,17.73,80.78,2.3358,932.0,0.0,0.0
2018-07-15 00:30:00,17.69,80.9,2.0667334,932.0,0.0,0.0
2018-07-15 00:45:00,17.764,80.82,2.5675333,932.0,0.0,0.0
2018-07-15 01:00:00,17.720667,81.42,2.5098667,932.0,0.0,0.0
2018-07-15 01:15:00,17.616,81.846664,2.4083333,932.0,0.0,0.0
2018-07-15 01:30:00,17.679333,81.38,2.3710666,932.0,0.0,0.0
2018-07-15 01:45:00,17.61,81.40667,1.9382,932.0,0.0,0.0
2018-07-15 02:00:00,17.505333,81.333336,2.1560667,931.26666,0.0,0.0
2018-07-15 02:15:00,17.618,80.078,2.1463332,931.0,0.0,0.0
2018-07-15 02:30:00,17.53,80.25867,1.9852667,931.0,0.0,0.0
2018-07-15 02:45:00,17.327333,80.95333,2.5639334,931.0,0.0,0.0
2018-07-15 03:00:00,17.196001,81.42,2.1543334,931.0,0.0,0.0
2018-07-15 03:15:00,17.187334,81.42,2.3274667,931.0,0.0,0.0
2018-07-15 03:30:00,17.267334,80.99333,2.0911999,931.0,0.0,0.0
2018-07-15 03:45:00,17.412666,79.57066,1.8652,931.0,0.0,0.0
2018-07-15 04:00:00,17.628,78.51,2.1403334,931.0,0.0,0.0
2018-07-15 04:15:00,17.748,78.906,2.2487333,931.3333,0.0,0.0
2018-07-15 04:30:00,17.673334,79.70533,2.2156,931.5333,0.0,0.0
2018-07-15 04:45:00,17.468666,80.09533,1.6622,932.0,0.0,0.0
2018-07-15 05:00:00,17.330667,80.46667,2.1131334,932.0,0.0,0.0
2018-07-15 05:15:00,17.239334,80.44,2.0960667,932.0,0.0,0.0
2018-07-15 05:30:00,17.065332,80.78,1.9478667,932.0,0.0,0.0
2018-07-15 05:45:00,16.908667,81.12,1.9498,932.0,0.0,0.0
2018-07-15 06:00:00,16.723333,81.72,2.0365334,932.0,0.19953334,1.2302363
2018-07-15 06:15:00,16.465334,82.706665,2.1416,932.0,4.0290666,8.486693
2018-07-15 06:30:00,16.443333,83.026665,2.3146,932.0,17.224667,18.737719
2018-07-15 06:45:00,16.741333,82.526665,2.2328668,932.0,50.975334,36.704144
2018-07-15 07:00:00,17.218,81.04667,2.5296001,932.6,98.432,59.88251
2018-07-15 07:15:00,17.667334,78.828,2.761,933.0,155.44,87.6447
2018-07-15 07:30:00,17.904,77.87133,3.4419334,933.0,215.72,113.99586
2018-07-15 07:45:00,18.248001,77.155334,3.5962667,933.0,276.72,111.547676
2018-07-15 08:00:00,18.623333,75.34133,3.2315333,933.4667,234.73999,88.12844
2018-07-15 08:15:00,18.694,73.959335,3.2057333,934.0,193.94,97.97612
2018-07-15 08:30:00,18.984667,71.82533,3.0609334,934.0,199.78,137.03453
2018-07-15 08:45:00,19.447332,69.308,2.9624,934.0,306.76,144.31879
2018-07-15 09:00:00,19.586666,67.892,3.0797334,934.0,294.26,275.0736
2018-07-15 09:15:00,20.068,65.694,2.6237333,934.0,599.57336,321.0746
2018-07-15 09:30:00,21.026,60.337334,3.1206,934.0,693.43335,349.83405
2018-07-15 09:45:00,21.543333,58.112667,3.2429333,934.0,750.20667,367.78308
2018-07-15 10:00:00,22.119999,55.231335,3.5241332,934.0,804.76666,385.7083
2018-07-15 10:15:00,22.716667,52.626667,3.4952,934.0,846.86664,410.58008
2018-07-15 10:30:00,23.507334,49.886,3.0738,934.0,886.6067,348.05286
2018-07-15 10:45:00,23.801332,48.986668,2.9491334,933.6,813.24,453.88028
2018-07-15 11:00:00,24.256666,47.711334,3.2342668,933.0,1017.93335,395.38043
2018-07-15 11:15:00,24.878,45.54,2.8183334,933.0,951.3933,415.86237
2018-07-15 11:30:00,24.675333,45.172,2.8127334,933.0,861.38666,476.1143
2018-07-15 11:45:00,25.139334,43.866,2.8514,933.0,1073.6666,449.80734
2018-07-15 12:00:00,25.572666,42.372665,2.8864667,932.8,1017.06665,356.73605
2018-07-15 12:15:00,25.628666,42.421333,3.1248667,932.13336,794.7867,329.26068
2018-07-15 12:30:00,25.972666,41.454666,2.9820666,932.0,807.18,413.2614
2018-07-15 12:45:00,25.9,41.094666,2.7684,931.6,845.68,475.76456
2018-07-15 13:00:00,26.38,38.984,2.9057333,931.0,1077.9333,457.93982
2018-07-15 13:15:00,26.703333,37.971333,2.7154,931.0,1038.2866,447.78928
2018-07-15 13:30:00,26.811333,37.566666,3.5342,931.0,988.18665,340.77997
2018-07-15 13:45:00,26.995333,36.69,2.4578667,931.0,751.5933,407.42035
2018-07-15 14:00:00,26.808666,36.837334,2.7874,930.26666,888.25336,371.0714
2018-07-15 14:15:00,27.366667,35.430668,3.045,930.0,881.88666,349.35535
2018-07-15 14:30:00,27.189333,34.919334,2.0824666,930.0,753.5867,355.77933
2018-07-15 14:45:00,27.278667,33.182667,2.9890666,930.0,784.75336,330.4067
2018-07-15 15:00:00,27.593334,33.370667,2.2068667,930.0,730.3333,307.2618
2018-07-15 15:15:00,27.834,32.606667,2.857,930.0,664.30664,279.85742
2018-07-15 15:30:00,27.786,32.197334,2.5622,930.0,615.50665,251.19878
2018-07-15 15:45:00,27.608667,33.042,2.6883333,930.0,550.62665,222.8738
2018-07-15 16:00:00,27.642,33.196667,2.8107333,930.0,486.47333,192.31369
2018-07-15 16:15:00,27.496666,32.534,2.8286,930.0,419.08,160.91473
2018-07-15 16:30:00,27.268667,33.27,2.256,930.0,354.45334,131.83665
2018-07-15 16:45:00,27.208,34.42533,2.6242,930.0,298.59332,85.087975
2018-07-15 17:00:00,27.025333,35.0,2.5014665,930.0,225.56667,40.980427
2018-07-15 17:15:00,26.508,38.492,2.8805335,930.5333,148.5,14.528767
2018-07-15 17:30:00,26.042667,40.181335,2.73,931.0,69.982,6.543823
2018-07-15 17:45:00,25.35,42.501335,2.9456666,931.0,8.744,0.0
2018-07-15 18:00:00,24.956,43.314667,2.2501333,931.0,0.68633336,0.0
2018-07-15 18:15:00,24.590666,44.000668,2.1627333,931.0,0.0,0.0
2018-07-15 18:30:00,24.095333,46.308,2.5770001,931.0,0.0,0.0
2018-07-15 18:45:00,23.784666,47.076,2.1842666,931.86664,0.0,0.0
2018-07-15 19:00:00,23.468,48.772,2.7344668,931.8,0.0,0.0
2018-07-15 19:15:00,22.864,55.841335,3.2178667,932.0,0.0,0.0
2018-07-15 19:30:00,22.066,62.48,2.6236,932.0,0.0,0.0
2018-07-15 19:45:00,21.531334,66.304,2.454,932.0,0.0,0.0
2018-07-15 20:00:00,21.127333,67.572,2.6648,932.0,0.0,0.0
2018-07-15 20:15:00,20.752666,68.538,2.7806,932.13336,0.0,0.0
2018-07-15 20:30:00,20.449333,68.295334,2.8932667,933.0,0.0,0.0
2018-07-15 20:45:00,20.210667,67.307335,3.0742667,933.0,0.0,0.0
2018-07-15 21:00:00,19.974,67.92067,2.7112668,933.0,0.0,0.0
2018-07-15 21:15:00,19.777334,69.069336,2.3772001,933.0,0.0,0.0
2018-07-15 21:30:00,19.530666,70.09067,2.2712667,933.0,0.0,0.0
2018-07-15 21:45:00,19.328667,70.972,2.0376,933.0,0.0,0.0
2018-07-15 22:00:00,19.226667,71.70734,2.1928666,933.0,0.0,0.0
2018-07-15 22:15:00,19.008,72.512,1.8371333,933.0,0.0,0.0
2018-07-15 22:30:00,18.797333,73.319336,1.7484,933.0,0.0,0.0
2018-07-15 22:45:00,18.619999,74.282,1.9887333,933.0,0.0,0.0
2018-07-15 23:00:00,18.466,75.192,2.1170666,933.0,0.0,0.0
2018-07-15 23:15:00,18.336666,75.905334,1.9286,933.0,0.0,0.0
2018-07-15 23:30:00,18.246666,76.42,2.1309333,933.0,0.0,0.0
2018-07-15 23:45:00,18.178667,77.14066,1.9858667,933.0,0.0,0.0
2018-07-16 00:00:00,18.132,77.681335,2.1691334,933.0,0.0,0.0
2018-07-16 00:15:00,18.080667,77.96467,2.323,933.0,0.0,0.0
2018-07-16 00:30:00,18.030666,78.11266,2.3943334,933.0,0.0,0.0
2018-07-16 00:45:00,17.795334,78.860664,2.6883333,933.0,0.0,0.0
2018-07-16 01:00:00,17.536,79.970665,2.7822666,933.0,0.0,0.0
2018-07-16 01:15:00,17.582,79.36467,3.0664666,933.0,0.0,0.0
2018-07-16 01:30:00,17.555332,79.153336,2.9704666,933.0,0.0,0.0
2018-07-16 01:45:00,17.406,80.042,2.7796,933.0,0.0,0.0
2018-07-16 02:00:00,17.158,81.40667,2.9786665,933.0,0.0,0.0
2018-07-16 02:15:00,17.062666,81.64,3.117,933.0,0.0,0.0
2018-07-16 02:30:00,17.021334,81.60667,2.8798666,933.0,0.0,0.0
2018-07-16 02:45:00,16.884666,81.28667,2.9873333,933.0,0.0,0.0
2018-07-16 03:00:00,16.738667,81.6,2.9590666,933.0,0.0,0.0
2018-07-16 03:15:00,16.634666,81.72,3.2634,932.73334,0.0,0.0
2018-07-16 03:30:00,16.503334,81.92,3.0565333,932.0,0.0,0.0
2018-07-16 03:45:00,16.313334,82.36667,2.8977332,932.0,0.0,0.0
2018-07-16 04:00:00,16.131332,82.59333,2.9242666,932.86664,0.0,0.0
2018-07-16 04:15:00,15.946,83.04,2.8000667,933.0,0.0,0.0
2018-07-16 04:30:00,15.860666,83.1,3.2662,932.93335,0.0,0.0
2018-07-16 04:45:00,15.884666,82.40667,3.441,933.0,0.0,0.0
2018-07-16 05:00:00,15.853333,82.14,2.8054667,933.0,0.0,0.0
2018-07-16 05:15:00,15.734667,82.23333,2.8427334,933.0,0.0,0.0
2018-07-16 05:30:00,15.63,82.28667,2.6970668,933.0,0.0,0.0
2018-07-16 05:45:00,15.344,83.166664,2.2550666,933.0,0.0,0.0
2018-07-16 06:00:00,15.144,84.17333,2.4868,933.0,0.198,1.1080052
2018-07-16 06:15:00,15.058667,84.80667,2.565,933.0,4.1338,7.939972
2018-07-16 06:30:00,15.042666,84.979996,2.4537332,933.0,17.320667,19.167187
2018-07-16 06:45:00,15.312667,83.833336,2.7380667,933.4,52.048,37.8408
2018-07-16 07:00:00,15.707334,82.3,2.7103999,934.0,100.473335,61.65534
2018-07-16 07:15:00,16.322666,79.96733,2.9820666,934.0,160.49333,91.005424
2018-07-16 07:30:00,16.845333,77.959335,3.2368,934.0,223.80667,120.85802
2018-07-16 07:45:00,17.531334,75.372665,3.3007333,934.0,289.50665,145.2836
2018-07-16 08:00:00,18.151333,72.764,2.9545333,934.0,341.76,168.8117
2018-07-16 08:15:00,18.776,69.952,2.943,934.4,395.27335,208.69522
2018-07-16 08:30:00,19.364666,67.192,3.1836,935.0,484.00668,235.61722
2018-07-16 08:45:00,19.782667,65.124664,3.8608,935.0,548.4067,263.9181
2018-07-16 09:00:00,20.407333,61.722,3.7471333,935.0,614.1533,286.79196
2018-07-16 09:15:00,21.236666,58.03,3.4064,935.0,664.7133,322.92615
2018-07-16 09:30:00,21.710667,56.684002,3.1746666,935.0,712.9067,342.7103
2018-07-16 09:45:00,21.906,55.267334,3.8696668,935.0,753.74,362.1872
2018-07-16 10:00:00,22.487333,53.135334,3.4427333,935.0,802.86,386.13846
2018-07-16 10:15:00,23.112667,50.864,3.1276,935.0,850.73334,402.7491
2018-07-16 10:30:00,23.480667,49.410667,3.4826667,935.0,890.8,416.3327
2018-07-16 10:45:00,23.618,48.539333,3.756,934.73334,920.6667,434.4566
2018-07-16 11:00:00,24.082,46.970665,3.3664,934.0,906.43335,444.02655
2018-07-16 11:15:00,24.466,44.858665,3.6372666,934.0,975.3333,449.16412
2018-07-16 11:30:00,24.664,44.708,3.4977334,934.0,994.8,452.03845
2018-07-16 11:45:00,25.13,43.292667,3.3539999,934.0,1006.06665,455.37103
2018-07-16 12:00:00,25.016666,42.968666,3.6993334,933.93335,1019.93335,461.82147
2018-07-16 12:15:00,25.586666,40.598667,3.1632,933.06665,1031.8,452.19522
2018-07-16 12:30:00,25.615334,40.22,3.3682,933.0,1020.4667,426.61993
2018-07-16 12:45:00,25.962667,38.104668,3.607,933.0,939.86664,420.65826
2018-07-16 13:00:00,26.139334,38.834,3.1987333,933.0,948.94,351.32114
2018-07-16 13:15:00,26.122,38.710667,3.2536666,933.0,795.0,362.03043
2018-07-16 13:30:00,26.128,39.113335,3.2464666,932.3333,787.5933,367.7653
2018-07-16 13:45:00,26.252666,39.251335,3.157,932.0,799.57336,403.96317
2018-07-16 14:00:00,26.150667,40.072,3.3576,932.0,912.5867,396.53015
2018-07-16 14:15:00,26.045334,40.288666,3.6352,931.2,875.2,367.13986
2018-07-16 14:30:00,26.298,39.998,3.4178667,931.0,798.3467,353.4276
2018-07-16 14:45:00,26.28,39.851334,3.1720667,931.0,774.94666,333.50946
2018-07-16 15:00:00,26.788666,38.2,3.1622,931.0,735.55334,276.66153
2018-07-16 15:15:00,26.543333,38.972,3.6397333,931.0,604.18665,256.81876
2018-07-16 15:30:00,26.564667,39.90867,3.7214668,931.0,569.2133,98.1128
2018-07-16 15:45:00,26.029333,40.406666,3.1862667,931.0,221.64667,101.296646
2018-07-16 16:00:00,25.832,41.613335,3.1135333,931.0,223.54001,168.89645
2018-07-16 16:15:00,26.045334,41.229332,2.8756,931.0,355.88666,186.84245
2018-07-16 16:30:00,25.993334,41.864,2.7272668,931.0,407.47333,128.00961
2018-07-16 16:45:00,25.826,42.437332,2.7728667,931.0,291.91333,82.945305
2018-07-16 17:00:00,25.405333,43.212666,2.9793334,931.2,217.34666,31.710287
